n,Resultado,Tempo_Relogio(ms),Tempo_CPU_Usuario(ms),Tempo_CPU_Sistema(ms)
8,40320,0.002378,0.0013,0.0012
8,40320,0.002368,0.0012,0.0012
8,40320,0.002388,0.0013,0.0012
8,40320,0.002358,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002387,0.0012,0.0012
8,40320,0.002378,0.0012,0.0012
8,40320,0.002368,0.0012,0.0012
8,40320,0.002418,0.0013,0.0012
8,40320,0.002378,0.0013,0.0013
8,40320,0.002367,0.0013,0.0012
8,40320,0.002388,0.0013,0.0012
8,40320,0.002367,0.0013,0.0012
8,40320,0.002388,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002368,0.0013,0.0013
8,40320,0.002398,0.0013,0.0013
8,40320,0.002368,0.0013,0.0013
8,40320,0.002368,0.0012,0.0012
8,40320,0.002368,0.0013,0.0012
8,40320,0.002367,0.0013,0.0013
8,40320,0.002358,0.0013,0.0012
8,40320,0.002388,0.0013,0.0012
8,40320,0.002358,0.0013,0.0013
8,40320,0.002358,0.0013,0.0013
8,40320,0.002357,0.0013,0.0012
8,40320,0.002358,0.0013,0.0013
8,40320,0.002357,0.0013,0.0012
8,40320,0.002357,0.0013,0.0013
8,40320,0.002368,0.0012,0.0012
8,40320,0.002358,0.0013,0.0012
8,40320,0.002388,0.0013,0.0013
8,40320,0.002368,0.0013,0.0013
8,40320,0.002378,0.0013,0.0012
8,40320,0.002368,0.0012,0.0012
8,40320,0.002377,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002367,0.0013,0.0013
8,40320,0.002368,0.0013,0.0012
8,40320,0.002368,0.0013,0.0012
8,40320,0.002388,0.0013,0.0013
8,40320,0.002367,0.0013,0.0013
8,40320,0.002388,0.0013,0.0012
8,40320,0.002368,0.0013,0.0012
8,40320,0.002357,0.0013,0.0013
8,40320,0.002368,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002368,0.0012,0.0012
8,40320,0.002367,0.0013,0.0013
8,40320,0.002378,0.0013,0.0013
8,40320,0.002357,0.0013,0.0012
8,40320,0.002358,0.0013,0.0012
8,40320,0.002378,0.0013,0.0013
8,40320,0.002367,0.0013,0.0012
8,40320,0.002378,0.0013,0.0012
8,40320,0.002367,0.0013,0.0013
8,40320,0.002368,0.0013,0.0013
8,40320,0.002378,0.0012,0.0012
8,40320,0.002368,0.0013,0.0012
8,40320,0.002368,0.0012,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002368,0.0013,0.0012
8,40320,0.002367,0.0013,0.0013
8,40320,0.002358,0.0013,0.0012
8,40320,0.002367,0.0013,0.0012
8,40320,0.002368,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002367,0.0013,0.0012
8,40320,0.002378,0.0013,0.0013
8,40320,0.002357,0.0013,0.0013
8,40320,0.002368,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002367,0.0012,0.0012
8,40320,0.002378,0.0013,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002357,0.0012,0.0012
8,40320,0.002368,0.0013,0.0013
8,40320,0.002378,0.0013,0.0013
8,40320,0.002368,0.0012,0.0012
8,40320,0.002368,0.0013,0.0012
9,362880,0.002619,0.0014,0.0014
9,362880,0.002458,0.0014,0.0013
9,362880,0.002408,0.0013,0.0013
9,362880,0.002418,0.0013,0.0013
9,362880,0.002398,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002377,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002398,0.0013,0.0012
9,362880,0.002388,0.0013,0.0012
9,362880,0.002397,0.0013,0.0012
9,362880,0.002388,0.0014,0.0012
9,362880,0.002398,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002368,0.0013,0.0013
9,362880,0.002387,0.0013,0.0013
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002388,0.0013,0.0012
9,362880,0.002388,0.0014,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0012,0.0012
9,362880,0.002387,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002377,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002388,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002368,0.0013,0.0013
9,362880,0.002388,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0012
9,362880,0.002388,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002368,0.0013,0.0012
9,362880,0.002388,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002388,0.0012,0.0012
9,362880,0.002377,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002367,0.0013,0.0013
9,362880,0.002398,0.0013,0.0012
9,362880,0.002438,0.0013,0.0013
9,362880,0.002377,0.0013,0.0012
9,362880,0.002408,0.0014,0.0013
9,362880,0.002388,0.0013,0.0012
9,362880,0.002368,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002377,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002377,0.0013,0.0012
9,362880,0.002368,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002377,0.0013,0.0013
9,362880,0.002368,0.0013,0.0012
9,362880,0.002398,0.0014,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002388,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002377,0.0013,0.0013
9,362880,0.002378,0.0013,0.0013
9,362880,0.002398,0.0013,0.0013
9,362880,0.002367,0.0013,0.0013
9,362880,0.002388,0.0013,0.0013
9,362880,0.002368,0.0013,0.0013
9,362880,0.002368,0.0012,0.0012
9,362880,0.002377,0.0013,0.0012
9,362880,0.002388,0.0013,0.0013
9,362880,0.002388,0.0013,0.0012
9,362880,0.002398,0.0013,0.0013
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002368,0.0013,0.0013
9,362880,0.002367,0.0013,0.0013
9,362880,0.002368,0.0013,0.0013
9,362880,0.002367,0.0013,0.0012
9,362880,0.002368,0.0013,0.0013
9,362880,0.002368,0.0013,0.0013
9,362880,0.002367,0.0013,0.0012
9,362880,0.002368,0.0013,0.0013
10,3628800,0.002488,0.0014,0.0013
10,3628800,0.002408,0.0013,0.0013
10,3628800,0.002357,0.0013,0.0012
10,3628800,0.002368,0.0013,0.0013
10,3628800,0.002347,0.0013,0.0013
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002337,0.0012,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002337,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002317,0.0012,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002317,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002338,0.0012,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002317,0.0012,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002338,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002337,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002317,0.0013,0.0013
10,3628800,0.002337,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002338,0.0013,0.0013
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002328,0.0013,0.0013
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002327,0.0012,0.0012
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002338,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0012
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002337,0.0013,0.0013
10,3628800,0.002338,0.0013,0.0012
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002338,0.0013,0.0012
10,3628800,0.002317,0.0013,0.0013
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0013
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002398,0.0014,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002328,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002318,0.0012,0.0012
10,3628800,0.002337,0.0013,0.0013
10,3628800,0.002337,0.0013,0.0013
10,3628800,0.002337,0.0013,0.0013
10,3628800,0.002347,0.0013,0.0013
10,3628800,0.002347,0.0013,0.0012
10,3628800,0.002347,0.0013,0.0012
10,3628800,0.002337,0.0013,0.0013
10,3628800,0.002338,0.0013,0.0012
10,3628800,0.002327,0.0013,0.0013
10,3628800,0.002328,0.0013,0.0012
10,3628800,0.002347,0.0013,0.0012
10,3628800,0.002348,0.0013,0.0013
11,39916800,0.002609,0.0015,0.0014
11,39916800,0.002429,0.0013,0.0013
11,39916800,0.002367,0.0013,0.0013
11,39916800,0.002378,0.0013,0.0013
11,39916800,0.002398,0.0014,0.0012
11,39916800,0.002388,0.0013,0.0013
11,39916800,0.002367,0.0013,0.0012
11,39916800,0.002378,0.0013,0.0013
11,39916800,0.002368,0.0013,0.0013
11,39916800,0.002378,0.0013,0.0013
11,39916800,0.002358,0.0012,0.0012
11,39916800,0.002358,0.0013,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002358,0.0013,0.0012
11,39916800,0.002338,0.0012,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002358,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002338,0.0013,0.0013
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002358,0.0013,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002337,0.0013,0.0013
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002358,0.0012,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002337,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002338,0.0013,0.0013
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002337,0.0013,0.0013
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002357,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002358,0.0013,0.0012
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002337,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002378,0.0013,0.0013
11,39916800,0.002368,0.0013,0.0013
11,39916800,0.002388,0.0013,0.0013
11,39916800,0.002368,0.0013,0.0013
11,39916800,0.002387,0.0013,0.0013
11,39916800,0.002358,0.0012,0.0012
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002337,0.0013,0.0013
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002358,0.0013,0.0013
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002358,0.0013,0.0012
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002357,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0013
11,39916800,0.002337,0.0013,0.0013
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0013
11,39916800,0.002348,0.0012,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0012,0.0012
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002348,0.0013,0.0012
11,39916800,0.002347,0.0013,0.0012
11,39916800,0.002438,0.0013,0.0013
12,479001600,0.002519,0.0014,0.0013
12,479001600,0.002448,0.0013,0.0013
12,479001600,0.002398,0.0013,0.0013
12,479001600,0.002347,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002358,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002347,0.0012,0.0012
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002347,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002358,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002348,0.0012,0.0012
12,479001600,0.002347,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.025178,0.0013,0.0013
12,479001600,0.003315,0.002,0.0017
12,479001600,0.002408,0.0013,0.0013
12,479001600,0.002338,0.0013,0.0012
12,479001600,0.002368,0.0013,0.0012
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002338,0.0013,0.0013
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002357,0.0013,0.0012
12,479001600,0.002368,0.0013,0.0013
12,479001600,0.002377,0.0013,0.0013
12,479001600,0.002388,0.0013,0.0013
12,479001600,0.002388,0.0013,0.0013
12,479001600,0.002357,0.0013,0.0013
12,479001600,0.002368,0.0013,0.0013
12,479001600,0.002328,0.0013,0.0012
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002337,0.0013,0.0013
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002388,0.0014,0.0012
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002368,0.0013,0.0013
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002368,0.0013,0.0013
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002367,0.0013,0.0013
12,479001600,0.002377,0.0013,0.0013
12,479001600,0.002368,0.0014,0.0012
12,479001600,0.002368,0.0014,0.0012
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002388,0.0013,0.0013
12,479001600,0.002357,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002357,0.0013,0.0013
12,479001600,0.002367,0.0013,0.0012
12,479001600,0.002357,0.0013,0.0012
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002337,0.0013,0.0012
12,479001600,0.002357,0.0013,0.0012
12,479001600,0.002338,0.0013,0.0013
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002358,0.0013,0.0012
12,479001600,0.002368,0.0013,0.0012
12,479001600,0.002348,0.0013,0.0012
12,479001600,0.002388,0.0013,0.0013
12,479001600,0.002368,0.0013,0.0013
12,479001600,0.002388,0.0014,0.0013
12,479001600,0.002327,0.0013,0.0012
12,479001600,0.002388,0.0013,0.0013
12,479001600,0.002358,0.0013,0.0013
12,479001600,0.002348,0.0013,0.0013
12,479001600,0.002367,0.0013,0.0012
12,479001600,0.002378,0.0014,0.0013
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002378,0.0013,0.0013
12,479001600,0.002368,0.0013,0.0013
12,479001600,0.002338,0.0013,0.0013
13,6227020800,0.002599,0.0016,0.0014
13,6227020800,0.002398,0.0013,0.0013
13,6227020800,0.002347,0.0013,0.0013
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002327,0.0012,0.0012
13,6227020800,0.002327,0.0013,0.0012
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002327,0.0013,0.0012
13,6227020800,0.002337,0.0013,0.0012
13,6227020800,0.002468,0.0014,0.0014
13,6227020800,0.002348,0.0013,0.0013
13,6227020800,0.002337,0.0013,0.0013
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002328,0.0012,0.0012
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002328,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002307,0.0012,0.0012
13,6227020800,0.002328,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002327,0.0012,0.0012
13,6227020800,0.002327,0.0012,0.0012
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002327,0.0012,0.0012
13,6227020800,0.002328,0.0012,0.0012
13,6227020800,0.002328,0.0013,0.0013
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002327,0.0013,0.0012
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002328,0.0013,0.0012
13,6227020800,0.002328,0.0013,0.0012
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002338,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002328,0.0013,0.0012
13,6227020800,0.002328,0.0012,0.0012
13,6227020800,0.002327,0.0012,0.0012
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002307,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002307,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002328,0.0013,0.0013
13,6227020800,0.002328,0.0013,0.0013
13,6227020800,0.002318,0.0012,0.0012
13,6227020800,0.002318,0.0012,0.0012
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002327,0.0013,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002327,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002327,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002308,0.0013,0.0012
13,6227020800,0.002318,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002318,0.0013,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0012,0.0012
13,6227020800,0.002317,0.0013,0.0013
13,6227020800,0.002317,0.0013,0.0013
14,87178291200,0.002569,0.0015,0.0014
14,87178291200,0.002388,0.0013,0.0013
14,87178291200,0.002378,0.0013,0.0013
14,87178291200,0.002327,0.0013,0.0012
14,87178291200,0.002328,0.0013,0.0013
14,87178291200,0.002317,0.0013,0.0013
14,87178291200,0.002328,0.0013,0.0013
14,87178291200,0.002317,0.0013,0.0013
14,87178291200,0.002317,0.0013,0.0012
14,87178291200,0.002338,0.0013,0.0012
14,87178291200,0.002318,0.0013,0.0012
14,87178291200,0.002337,0.0013,0.0013
14,87178291200,0.002317,0.0012,0.0012
14,87178291200,0.002357,0.0013,0.0013
14,87178291200,0.002348,0.0013,0.0012
14,87178291200,0.002358,0.0013,0.0013
14,87178291200,0.002348,0.0013,0.0013
14,87178291200,0.002337,0.0013,0.0013
14,87178291200,0.002327,0.0013,0.0012
14,87178291200,0.002337,0.0013,0.0012
14,87178291200,0.002317,0.0013,0.0013
14,87178291200,0.002318,0.0012,0.0012
14,87178291200,0.046971,0.0014,0.0103
14,87178291200,0.003758,0.0022,0.002
14,87178291200,0.003557,0.0021,0.0019
14,87178291200,0.003083,0.0018,0.0018
14,87178291200,0.003012,0.0017,0.0017
14,87178291200,0.002841,0.0016,0.0015
14,87178291200,0.002801,0.0015,0.0015
14,87178291200,0.003063,0.0017,0.0017
14,87178291200,0.003053,0.0017,0.0017
14,87178291200,0.002831,0.0016,0.0016
14,87178291200,0.002841,0.0016,0.0016
14,87178291200,0.002821,0.0016,0.0016
14,87178291200,0.003143,0.0018,0.0017
14,87178291200,0.003164,0.0017,0.0017
14,87178291200,0.002832,0.0016,0.0016
14,87178291200,0.002529,0.0015,0.0012
14,87178291200,0.002338,0.0013,0.0013
14,87178291200,0.003012,0.0018,0.0018
14,87178291200,0.003275,0.0019,0.0018
14,87178291200,0.003788,0.0022,0.002
14,87178291200,0.003295,0.0019,0.0017
14,87178291200,0.00399,0.0026,0.0022
14,87178291200,0.00273,0.0015,0.0015
14,87178291200,0.00265,0.0015,0.0014
14,87178291200,0.00277,0.0016,0.0016
14,87178291200,0.002892,0.0017,0.0016
14,87178291200,0.00271,0.0015,0.0015
14,87178291200,0.00271,0.0016,0.0015
14,87178291200,0.002912,0.0016,0.0016
14,87178291200,0.002771,0.0015,0.0016
14,87178291200,0.002861,0.0017,0.0016
14,87178291200,0.002861,0.0017,0.0015
14,87178291200,0.002953,0.0016,0.0016
14,87178291200,0.002771,0.0015,0.0015
14,87178291200,0.003315,0.0019,0.0019
14,87178291200,0.002721,0.0016,0.0015
14,87178291200,0.002368,0.0013,0.0013
14,87178291200,0.002308,0.0013,0.0013
14,87178291200,0.002317,0.0013,0.0012
14,87178291200,0.002317,0.0013,0.0012
14,87178291200,0.002327,0.0012,0.0012
14,87178291200,0.002317,0.0013,0.0013
14,87178291200,0.002318,0.0013,0.0013
14,87178291200,0.002317,0.0013,0.0012
14,87178291200,0.002318,0.0013,0.0013
14,87178291200,0.002962,0.0017,0.0017
14,87178291200,0.005944,0.0017,0.0043
14,87178291200,0.003385,0.002,0.002
14,87178291200,0.003456,0.002,0.0019
14,87178291200,0.00258,0.0014,0.0013
14,87178291200,0.002378,0.0013,0.0013
14,87178291200,0.002408,0.0014,0.0013
14,87178291200,0.002377,0.0013,0.0013
14,87178291200,0.002378,0.0013,0.0013
14,87178291200,0.002328,0.0012,0.0012
14,87178291200,0.002367,0.0013,0.0013
14,87178291200,0.002368,0.0013,0.0013
14,87178291200,0.002368,0.0014,0.0013
14,87178291200,0.002378,0.0014,0.0013
14,87178291200,0.002388,0.0013,0.0013
14,87178291200,0.002378,0.0013,0.0013
14,87178291200,0.002368,0.0013,0.0013
