n,Resultado,Tempo_Relogio(ms),Tempo_CPU_Usuario(ms),Tempo_CPU_Sistema(ms)
8,40320,0.002368,0.0013,0.0012
8,40320,0.002337,0.0013,0.0012
8,40320,0.002318,0.0013,0.0012
8,40320,0.002297,0.0012,0.0012
8,40320,0.002298,0.0012,0.0012
8,40320,0.002297,0.0012,0.0012
8,40320,0.002388,0.0012,0.0012
8,40320,0.002297,0.0012,0.0011
8,40320,0.002307,0.0013,0.0012
8,40320,0.002318,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002307,0.0013,0.0011
8,40320,0.002297,0.0013,0.0012
8,40320,0.002288,0.0012,0.0011
8,40320,0.002287,0.0012,0.0011
8,40320,0.002871,0.0015,0.0015
8,40320,0.002932,0.0016,0.0015
8,40320,0.003023,0.0015,0.0015
8,40320,0.003073,0.0017,0.0016
8,40320,0.003204,0.0018,0.0016
8,40320,0.002881,0.0017,0.0015
8,40320,0.002327,0.0013,0.0012
8,40320,0.002297,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002307,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002307,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002308,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002307,0.0013,0.0012
8,40320,0.002307,0.0013,0.0012
8,40320,0.002308,0.0012,0.0012
8,40320,0.002307,0.0012,0.0012
8,40320,0.002307,0.0012,0.0012
8,40320,0.002287,0.0012,0.0011
8,40320,0.002297,0.0012,0.0012
8,40320,0.002288,0.0012,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0012,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002288,0.0013,0.0011
8,40320,0.002297,0.0012,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0013,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0013,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0013,0.0011
8,40320,0.002297,0.0012,0.0012
8,40320,0.002298,0.0012,0.0012
8,40320,0.002297,0.0012,0.0011
8,40320,0.002297,0.0012,0.0012
8,40320,0.002287,0.0013,0.0012
8,40320,0.002287,0.0012,0.0011
8,40320,0.002298,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0012,0.0011
8,40320,0.002327,0.0012,0.0012
8,40320,0.002307,0.0013,0.0012
8,40320,0.002297,0.0013,0.0011
8,40320,0.002297,0.0012,0.0012
8,40320,0.002297,0.0012,0.0012
8,40320,0.002298,0.0013,0.0012
8,40320,0.002287,0.0012,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0012,0.0012
8,40320,0.002297,0.0012,0.0011
8,40320,0.002287,0.0012,0.0012
8,40320,0.002287,0.0013,0.0012
8,40320,0.002297,0.0012,0.0012
8,40320,0.002288,0.0012,0.0012
8,40320,0.002287,0.0012,0.0011
8,40320,0.002297,0.0012,0.0012
8,40320,0.002287,0.0013,0.0012
8,40320,0.002297,0.0012,0.0012
8,40320,0.002287,0.0013,0.0012
9,362880,0.002378,0.0013,0.0013
9,362880,0.002317,0.0012,0.0012
9,362880,0.002348,0.0013,0.0013
9,362880,0.002297,0.0012,0.0012
9,362880,0.002298,0.0012,0.0011
9,362880,0.002297,0.0012,0.0012
9,362880,0.002307,0.0012,0.0011
9,362880,0.002307,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002287,0.0012,0.0011
9,362880,0.002307,0.0012,0.0012
9,362880,0.002297,0.0012,0.0011
9,362880,0.002307,0.0013,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002298,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002287,0.0012,0.0011
9,362880,0.002317,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002287,0.0013,0.0011
9,362880,0.002308,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002298,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002298,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002307,0.0013,0.0012
9,362880,0.002317,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002297,0.0013,0.0012
9,362880,0.002308,0.0013,0.0011
9,362880,0.002308,0.0013,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002287,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002308,0.0013,0.0012
9,362880,0.002308,0.0013,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002307,0.0013,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002307,0.0013,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002308,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002298,0.0013,0.0012
9,362880,0.002297,0.0013,0.0011
9,362880,0.002347,0.0013,0.0012
9,362880,0.002327,0.0012,0.0012
9,362880,0.002307,0.0013,0.0012
9,362880,0.002298,0.0012,0.0012
9,362880,0.002297,0.0013,0.0012
9,362880,0.002297,0.0012,0.0011
9,362880,0.002298,0.0012,0.0012
9,362880,0.002288,0.0012,0.0011
9,362880,0.002297,0.0013,0.0011
9,362880,0.002287,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002307,0.0012,0.0012
9,362880,0.002308,0.0012,0.0012
9,362880,0.002298,0.0012,0.0012
9,362880,0.002318,0.0012,0.0012
9,362880,0.002308,0.0012,0.0011
9,362880,0.002297,0.0013,0.0011
9,362880,0.002307,0.0013,0.0012
9,362880,0.002297,0.0013,0.0011
9,362880,0.002307,0.0013,0.0012
9,362880,0.002307,0.0013,0.0012
9,362880,0.002307,0.0013,0.0012
9,362880,0.002298,0.0012,0.0011
9,362880,0.002297,0.0012,0.0012
9,362880,0.002287,0.0012,0.0011
9,362880,0.002297,0.0012,0.0011
9,362880,0.002297,0.0012,0.0011
9,362880,0.002307,0.0012,0.0011
9,362880,0.002287,0.0012,0.0011
9,362880,0.002298,0.0012,0.0012
9,362880,0.002298,0.0012,0.0011
9,362880,0.002307,0.0012,0.0011
9,362880,0.002297,0.0012,0.0011
9,362880,0.002287,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002287,0.0012,0.0012
9,362880,0.002298,0.0012,0.0012
9,362880,0.002308,0.0012,0.0012
9,362880,0.002297,0.0012,0.0012
9,362880,0.002297,0.0012,0.0011
9,362880,0.002297,0.0013,0.0011
10,3628800,0.002348,0.0013,0.0012
10,3628800,0.002287,0.0012,0.0012
10,3628800,0.002277,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0011
10,3628800,0.002267,0.0013,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002277,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002237,0.0012,0.0011
10,3628800,0.002247,0.0011,0.0011
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002257,0.0013,0.0011
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002247,0.0011,0.0011
10,3628800,0.002256,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002246,0.0012,0.0012
10,3628800,0.002256,0.0011,0.0011
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002236,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0012
10,3628800,0.002256,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002256,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002257,0.0011,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0012
10,3628800,0.002246,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002327,0.0013,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002257,0.0013,0.0011
10,3628800,0.002267,0.0012,0.0011
10,3628800,0.002256,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002247,0.0011,0.0011
10,3628800,0.002247,0.0012,0.0011
10,3628800,0.002277,0.0013,0.0011
10,3628800,0.002256,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0012
10,3628800,0.002246,0.0011,0.0011
10,3628800,0.002256,0.0012,0.0011
10,3628800,0.002267,0.0012,0.0012
10,3628800,0.002257,0.0012,0.0011
10,3628800,0.002257,0.0012,0.0012
11,39916800,0.002408,0.0013,0.0013
11,39916800,0.002307,0.0013,0.0011
11,39916800,0.002277,0.0012,0.0012
11,39916800,0.002267,0.0013,0.0011
11,39916800,0.002277,0.0013,0.0011
11,39916800,0.002267,0.0012,0.0011
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002297,0.0013,0.0012
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0011,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002246,0.0012,0.0012
11,39916800,0.002287,0.0012,0.0012
11,39916800,0.002277,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002277,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002278,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002247,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002246,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0011,0.0011
11,39916800,0.002257,0.0011,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0011,0.0011
11,39916800,0.002297,0.0012,0.0012
11,39916800,0.002277,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002247,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002246,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002247,0.0011,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002246,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002246,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002247,0.0011,0.0011
11,39916800,0.002266,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002247,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002247,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002256,0.0012,0.0011
11,39916800,0.002267,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002257,0.0013,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002247,0.0011,0.0011
11,39916800,0.002267,0.0012,0.0011
11,39916800,0.002247,0.0011,0.0011
11,39916800,0.002256,0.0012,0.0011
11,39916800,0.002247,0.0011,0.0011
11,39916800,0.002257,0.0013,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002257,0.0011,0.0011
11,39916800,0.002257,0.0011,0.0011
11,39916800,0.002256,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0011
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0012
11,39916800,0.002257,0.0012,0.0012
11,39916800,0.002267,0.0012,0.0011
11,39916800,0.002247,0.0012,0.0011
11,39916800,0.002256,0.0012,0.0012
11,39916800,0.002256,0.0012,0.0011
11,39916800,0.002368,0.0013,0.0013
11,39916800,0.002288,0.0012,0.0011
12,479001600,0.002387,0.0014,0.0013
12,479001600,0.002287,0.0012,0.0012
12,479001600,0.002257,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002246,0.0012,0.0012
12,479001600,0.002227,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002236,0.0012,0.0011
12,479001600,0.002246,0.0012,0.0012
12,479001600,0.002246,0.0012,0.0012
12,479001600,0.002246,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002247,0.0011,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002227,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002227,0.0012,0.0012
12,479001600,0.002227,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002237,0.0011,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0011
12,479001600,0.002227,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002237,0.0011,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002226,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002227,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0011
12,479001600,0.002246,0.0012,0.0011
12,479001600,0.002226,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0011,0.0011
12,479001600,0.002257,0.0012,0.0012
12,479001600,0.002226,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002247,0.0013,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002267,0.0012,0.0011
12,479001600,0.002226,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002227,0.0012,0.0012
12,479001600,0.002267,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002267,0.0012,0.0012
12,479001600,0.002227,0.0011,0.0011
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002267,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0011
12,479001600,0.002257,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002246,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0011
12,479001600,0.002247,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002227,0.0012,0.0011
12,479001600,0.002257,0.0012,0.0011
12,479001600,0.002226,0.0012,0.0012
12,479001600,0.002247,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002236,0.0012,0.0012
12,479001600,0.002246,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0012
12,479001600,0.002237,0.0011,0.0011
12,479001600,0.002237,0.0012,0.0011
12,479001600,0.002237,0.0012,0.0011
13,6227020800,0.002327,0.0013,0.0013
13,6227020800,0.002237,0.0012,0.0011
13,6227020800,0.002237,0.0012,0.0012
13,6227020800,0.002216,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002207,0.0012,0.0011
13,6227020800,0.002237,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002206,0.0012,0.0011
13,6227020800,0.002206,0.0012,0.0011
13,6227020800,0.002297,0.0013,0.0011
13,6227020800,0.002227,0.0012,0.0011
13,6227020800,0.002226,0.0012,0.0011
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002207,0.0012,0.0011
13,6227020800,0.002216,0.0011,0.0011
13,6227020800,0.002216,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002226,0.0012,0.0011
13,6227020800,0.002216,0.0012,0.0011
13,6227020800,0.002227,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002226,0.0012,0.0011
13,6227020800,0.002227,0.0012,0.0011
13,6227020800,0.002227,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002227,0.0012,0.0012
13,6227020800,0.002216,0.0012,0.0011
13,6227020800,0.002226,0.0011,0.0011
13,6227020800,0.002227,0.0012,0.0011
13,6227020800,0.002227,0.0012,0.0012
13,6227020800,0.002992,0.0018,0.0013
13,6227020800,0.003183,0.0015,0.0019
13,6227020800,0.002751,0.0016,0.0014
13,6227020800,0.004091,0.0023,0.0021
13,6227020800,0.002871,0.0017,0.0015
13,6227020800,0.003768,0.0016,0.0016
13,6227020800,0.002952,0.0017,0.0014
13,6227020800,0.002982,0.0016,0.0016
13,6227020800,0.003103,0.0016,0.0016
13,6227020800,0.002953,0.0016,0.0017
13,6227020800,0.002821,0.0014,0.0014
13,6227020800,0.002872,0.0015,0.0014
13,6227020800,0.002408,0.0013,0.0011
13,6227020800,0.002226,0.0011,0.0011
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002216,0.0012,0.0011
13,6227020800,0.002227,0.0012,0.0012
13,6227020800,0.002237,0.0013,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002247,0.0012,0.0012
13,6227020800,0.002237,0.0012,0.0012
13,6227020800,0.002216,0.0012,0.0011
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002237,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002237,0.0011,0.0011
13,6227020800,0.002207,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002207,0.0012,0.0012
13,6227020800,0.002206,0.0012,0.0011
13,6227020800,0.002236,0.0012,0.0011
13,6227020800,0.002216,0.0012,0.0012
13,6227020800,0.002216,0.0011,0.0011
13,6227020800,0.002206,0.0012,0.0012
13,6227020800,0.002206,0.0012,0.0011
13,6227020800,0.002236,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002237,0.0012,0.0011
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0011,0.0011
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002237,0.0012,0.0011
13,6227020800,0.002207,0.0012,0.0012
13,6227020800,0.002217,0.0012,0.0011
13,6227020800,0.002217,0.0012,0.0012
13,6227020800,0.002207,0.0012,0.0011
13,6227020800,0.002227,0.0012,0.0012
13,6227020800,0.002207,0.0012,0.0011
13,6227020800,0.002207,0.0012,0.0012
13,6227020800,0.002207,0.0012,0.0011
13,6227020800,0.002206,0.0011,0.0011
13,6227020800,0.002207,0.0012,0.0012
13,6227020800,0.002216,0.0012,0.0011
13,6227020800,0.002207,0.0012,0.0012
14,87178291200,0.002348,0.0013,0.0013
14,87178291200,0.002257,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002227,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002226,0.0012,0.0011
14,87178291200,0.002236,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002246,0.0012,0.0012
14,87178291200,0.002227,0.0011,0.0011
14,87178291200,0.002226,0.0012,0.0012
14,87178291200,0.002227,0.0012,0.0011
14,87178291200,0.002226,0.0012,0.0012
14,87178291200,0.002227,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0011
14,87178291200,0.002227,0.0012,0.0011
14,87178291200,0.002236,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002236,0.0012,0.0011
14,87178291200,0.002227,0.0012,0.0012
14,87178291200,0.002297,0.0012,0.0012
14,87178291200,0.002227,0.0011,0.0011
14,87178291200,0.002236,0.0012,0.0012
14,87178291200,0.002207,0.0012,0.0012
14,87178291200,0.002206,0.0012,0.0012
14,87178291200,0.002217,0.0012,0.0012
14,87178291200,0.002207,0.0012,0.0011
14,87178291200,0.002226,0.0012,0.0011
14,87178291200,0.002217,0.0011,0.0011
14,87178291200,0.002217,0.0012,0.0012
14,87178291200,0.002216,0.0012,0.0011
14,87178291200,0.002227,0.0012,0.0012
14,87178291200,0.002801,0.0015,0.0014
14,87178291200,0.002831,0.0015,0.0015
14,87178291200,0.002821,0.0016,0.0014
14,87178291200,0.002257,0.0013,0.0011
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002236,0.0012,0.0011
14,87178291200,0.002256,0.0012,0.0012
14,87178291200,0.002246,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002246,0.0011,0.0011
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002246,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0011
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002267,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0011
14,87178291200,0.002257,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0011
14,87178291200,0.002247,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0011
14,87178291200,0.002237,0.0012,0.0011
14,87178291200,0.002257,0.0012,0.0012
14,87178291200,0.002237,0.0012,0.0012
14,87178291200,0.002247,0.0012,0.0011
